"subject" "activity" "subject.1" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-correlation()-Y,Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-correlation()-Y,Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-correlation()-Y,Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-correlation()-Y,Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-correlation()-Y,Z" "tBodyAccMag-mean()" "tBodyAccMag-arCoeff()4" "tGravityAccMag-mean()" "tGravityAccMag-arCoeff()4" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-arCoeff()4" "tBodyGyroMag-mean()" "tBodyGyroMag-arCoeff()4" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-arCoeff()4" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-bandsEnergy()-25,48" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-bandsEnergy()-25,48" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-bandsEnergy()-25,48" "fBodyAccMag-mean()" "fBodyAccMag-kurtosis()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-kurtosis()" "fBodyBodyGyroMag-mean()"
8 1 8 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 0.168123973770833 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.974752050208333 -0.956781505625 -0.15543173314375 0.0703393490833333 -0.00603947514583333 -0.000673798876875 -0.2586886278125 0.233987544458333 0.367506569208333 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.1992097184375 -0.2119972775 0.258689555625 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.2460827504375 -0.428055700208333 0.0748100397520833 0.0516786278104167 -0.12289699009375 0.0516786278104167 -0.12289699009375 -0.0668322430433333 -0.326515998729167 -0.00310243820125 -0.00825722199375 -0.339129269583333 -0.255383628104167 -0.247389011875 0.316982393333333 -0.238634594791667 -0.148386858858333 0.32484493125 -0.878661203541667 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.271448185291667 0.315883536479167 -0.889397910625 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.234252005895833 -0.1908057215 -0.95374412375 -0.09521728274375 -0.788114425 -0.123834409766667 -0.7236211375 -0.301241848645833
8 2 8 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.0607712872804878 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 0.0361241692439024 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 -0.0123501104926829 0.333008865609756 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.367428367219512 -0.0666980861414634 0.337222485170732 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.40507069195122 -0.424675673414634 -0.168401559609756 0.121026629195122 -0.0355258931585366 0.121026629195122 -0.0355258931585366 -0.141494613465854 -0.109103119353659 0.166447991 0.121521785397561 -0.400664014146341 -0.139604081414634 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.175284990170732 0.30540146 -0.905434094390244 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.24733661795122 -0.0700821464439024 -0.912262253658537 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.409955580780488 -0.0478802512585366 -0.889712524878049 -0.13026451905122 -0.782479516341463 -0.131850567460976 -0.864175517804878 -0.229610952609756
8 3 8 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.139198542178947 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.103306969952632 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0104686364763158 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.258430885531579 0.0243131207736842 -0.109945660142105 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.267887897328947 -0.0704526510842105 -0.262498837060526 0.176599311818421 -0.0744066138947368 0.176599311818421 -0.0744066138947368 0.262628490268421 0.135326652060526 0.0993429744078947 -0.163516342036842 -0.126189142894737 0.0264807258868421 0.136590199860526 0.388412779763158 0.159589756534211 -0.0260463260078947 0.232184078052632 -0.643506805526316 0.214841402815789 0.220639687868421 0.0586096890447368 0.172658982065789 0.273943791773684 -0.669188829210526 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.302735102631579 -0.0461356322868421 -0.825791006315789 0.301626757315789 -0.847143373947368 0.331528459921053 -0.5849580345 -0.00036272967368421
8 4 8 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 0.224114402134783 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.937462301369565 0.534318769723913 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.985188753695652 -0.980784606086957 0.00523427558076087 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.984524052826087 -0.97150069673913 -0.332201736 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.993264647391304 -0.98887627673913 -0.10162901923913 -0.952139704347826 -0.154947437136957 -0.952139704347826 -0.154947437136957 -0.986061512173913 -0.0436900710643478 -0.93268224326087 0.0941510273630435 -0.991807428043478 -0.164698997391304 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.978256730652174 -0.923829969347826 -0.999230690434783 -0.984977270652174 -0.980221104565217 -0.982995311086956 -0.986913610652174 -0.983038783478261 -0.999683949565217 -0.982200309782609 -0.97658989 -0.961798676956522 -0.985339301521739 -0.96892443326087 -0.999552006521739 -0.947981783478261 -0.528484818543478 -0.980932292391304 -0.722714043130435 -0.965806789347826
8 5 8 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 0.308021805018519 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 0.606261220481481 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.00423374629259259 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.444889460594444 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.193753576181481 -0.953762884074074 -0.199354382559259 -0.953762884074074 -0.199354382559259 -0.984920797777778 -0.12565195452037 -0.952848496851852 0.0199224478537037 -0.987580587777778 -0.176609714412963 -0.988219862222222 -0.9500491 -0.950362935555556 -0.98918374962963 -0.936231722777778 -0.998383194814815 -0.989029238518519 -0.976177675 -0.979477193333333 -0.990414086851852 -0.97858173 -0.999304141296296 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.974200997592593 -0.968055495925926 -0.999744484074074 -0.953746070740741 -0.571308508759259 -0.979745872037037 -0.800384140481481 -0.964564224074074
8 6 8 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.415233477035185 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.832324902592593 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.976520952037037 0.0907017957344445 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.0103756182592593 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.135800289307778 -0.935308633888889 -0.08719925075 -0.935308633888889 -0.08719925075 -0.97314748962963 -0.0982252511592593 -0.924253348518518 -0.0419243238611111 -0.978438191296296 -0.137744770997407 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.931236756962963 -0.997362340925926 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.979170881666667 -0.998547701296296 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.950316470925926 -0.999598940555556 -0.932279645518518 -0.41579687962963 -0.961792852407407 -0.821062733111111 -0.944528950555556
9 1 9 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0466757132692308 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.971242423076923 -0.176156275096154 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 -0.276929933846154 -0.123706675015385 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.467054167884615 0.10255169175 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 -0.549200228076923 0.156673064403846 -0.0980840496143461 0.000811984626923077 -0.0980840496143461 0.000811984626923077 -0.203733615519231 -0.0645859088288462 -0.294542266826923 -0.277710785192308 -0.510253995769231 -0.10991331495 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.223972558596154 -0.922679107884615 -0.314265401346154 -0.367706595 -0.399541245192308 -0.170228340134423 -0.228380473480769 -0.922810610384615 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.507404512692308 -0.490990336346154 -0.951322497307692 -0.318801022711538 -0.772993254038462 -0.316870715576923 -0.0195931503596154 -0.513797480384615
9 2 9 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 0.102077829702041 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 -0.901317321632653 0.182263375940816 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 -0.586147012244898 -0.150372255557143 -0.16396719 -0.0412587909579592 0.14569462592449 -0.343976630734694 -0.400859067959184 -0.0076405836244898 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.660419534285714 -0.708604774693878 0.233974790832653 -0.260727581428571 -0.057498012077551 -0.260727581428571 -0.057498012077551 -0.440667540204082 -0.181009621142857 -0.0833234490061224 -0.0401468311991837 -0.672840561836735 -0.331805496069388 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.369815777346939 -0.297641062755102 -0.96554839122449 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.327421989591837 -0.590112916530612 -0.97254183755102 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.361626377102041 -0.352033091612245 -0.985946741632653 -0.372890348979592 -0.761357658163265 -0.419533108571429 -0.592811698081633 -0.531482693877551
9 3 9 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00103673464285714 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 0.211249326452381 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.3094424725 -0.146625991952381 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 -0.340765233142857 0.111816406047619 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 -0.448602451190476 0.17796755202381 0.145886357935714 -0.163449938385714 0.145886357935714 -0.163449938385714 -0.16237608927619 -0.133525867835714 -0.168921400633333 -0.0302257720142857 -0.469028434047619 -0.0722065338785714 0.103128506197619 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.273561385142857 -0.891498631904762 -0.0645354342404762 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.355981821428571 -0.884793765952381 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.423558773952381 -0.364282565714286 -0.95732146047619 0.222203941 -0.735296219285714 0.00716877883571429 -0.155145848571429 -0.347540226666667
9 4 9 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.100636305321 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.09185080816 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.9567775448 -0.0872141293 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 -0.9191882264 0.03892704132 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 -0.9719274472 0.018818416532 -0.8933617176 0.0562231956 -0.8933617176 0.0562231956 -0.964383757 -0.124840094398 -0.9032355368 0.0062099363658 -0.9733641366 -0.198698909014 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.86761360746 -0.9976781268 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9991917092 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9994898884 -0.8977181972 -0.58487678432 -0.9530504408 -0.63044777698 -0.9344377378
9 5 9 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.002906223 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444444 -0.972573867555556 0.0984196948444444 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.969973398888889 -0.963849332888889 -0.0745801372626667 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 -0.946046640444444 0.0861318178822222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 -0.975036530444444 0.0790481374 -0.945167482444444 -0.175888661268889 -0.945167482444444 -0.175888661268889 -0.969524578888889 -0.101200527133333 -0.921030223111111 -0.0233493446944444 -0.969824044222222 -0.214072391712222 -0.971662692 -0.944849431777778 -0.941686874222222 -0.977579248444444 -0.938790016888889 -0.999226670222222 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.971278823333333 -0.968234579555556 -0.999416611111111 -0.916974437555556 -0.954514301555556 -0.941510336 -0.924738576444444 -0.941950576888889 -0.999402978444444 -0.946330171777778 -0.603837977288889 -0.963242884 -0.665113909213333 -0.929769067777778
9 6 9 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 0.17478719393 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 0.333730747512 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 -0.9639966798 -0.104510308384 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 -0.9266185314 -0.019368605526 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 -0.9621702422 0.05233717034 -0.9308684376 -0.03475627097 -0.9308684376 -0.03475627097 -0.9633745492 -0.17310916842 -0.9071250998 -0.102307685452 -0.964524819 -0.24291405214 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9128367508 -0.999015566 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.966634136 -0.9990531826 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9231319366 -0.999783319 -0.9266042952 -0.47607278294 -0.9543205856 -0.621387831818 -0.9186053356
10 1 10 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.0611848628867925 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113208 -0.971114719811321 -0.0244950234339623 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.0975611775660377 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.414205475283019 -0.250853318679245 -0.127845155071698 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.366063723207547 -0.509683327924528 -0.139183141733962 -0.127400912069811 -0.111562641045075 -0.127400912069811 -0.111562641045075 -0.132624992298283 0.264758168075509 -0.156458730358491 0.0932161988773585 -0.440363636603774 -0.094458922509434 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.206366497226415 -0.129775706316981 -0.889545641509434 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.0791518267107547 0.0484867672264151 -0.890495978301887 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.458292932830189 -0.204392821584906 -0.896339273018868 -0.0930237422792453 -0.820531587924528 0.0205189516981132 -0.547734172264151 -0.412616909622642
10 2 10 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0663678299361702 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.0457011287106383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.177803083425532 -0.256392092785106 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.308534708121277 0.0411724668680851 -0.204529440578723 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.427291343617021 -0.60462905787234 0.053198012812766 -0.0266623294757447 0.138516420442553 -0.0266623294757447 0.138516420442553 -0.262038042446809 -0.0271347419574468 0.0438573846851064 0.0533772470680851 -0.523462968510638 -0.232274150829787 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.171957349438298 -0.051628469647234 -0.951908958510638 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.247598320858298 -0.202796129097872 -0.953777711914894 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.34130162006383 0.171735785297872 -0.950255493191489 -0.166866721574468 -0.754972782978723 -0.153553147382979 -0.710475794255319 -0.265371689148936
10 3 10 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.0941661335 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.0216573754473684 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.143346476410526 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.311407525263158 -0.0200715389973684 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.471650977631579 0.0630922155263158 0.250843769394737 0.0129445237444737 0.250843769394737 0.0129445237444737 0.0507010228431579 0.103247672868421 -0.0238468037578947 -0.321840354591053 -0.401854311315789 -0.185044181868421 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.0633337717526316 -0.759061590263158 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.153355802565789 -0.762503575263158 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.343237004473684 -0.842944755789474 0.220115703368421 -0.644518287105263 0.156978047052632 -0.391226715578947 -0.312347510289474
10 4 10 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.0659910681962963 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.0573292534518519 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 -0.980756789814815 -0.12825041202037 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.984373304814815 0.0371799255351852 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.000211548755555554 -0.96075719962963 -0.226193472962963 -0.96075719962963 -0.226193472962963 -0.988054237592593 -0.0833584458592593 -0.944202043703704 -0.081258029162963 -0.993707487592593 -0.242498425535185 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.912838063018519 -0.999570224259259 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.982045591111111 -0.999750758333333 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.99962647 -0.955281010740741 -0.64065644037037 -0.985900801111111 -0.780025093203704 -0.974459732592593
10 5 10 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.0250130712954546 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 0.0985991069090909 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.964311490454545 -0.941328663409091 -0.0796386097136364 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.929895057954545 -0.958861164090909 0.0363740090227273 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.950367548409091 -0.976445016590909 0.0877587747159091 -0.951988907954545 -0.247357183681818 -0.951988907954545 -0.247357183681818 -0.965163818409091 -0.193682018699539 -0.929787259772727 -0.0617755138704545 -0.971637661590909 -0.269765459795455 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.982949246136364 -0.921860476590909 -0.999334125 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.968612135909091 -0.944847393636364 -0.999443032272727 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.932273942727273 -0.958399857954545 -0.999595625681818 -0.9401101675 -0.620447264090909 -0.951633690454545 -0.684584117022727 -0.937786743409091
10 6 10 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 0.198550505132759 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 0.267568776551724 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 -0.966930793448276 0.0537799832775862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.953660207586207 0.349684613027586 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.966621040344828 0.229910128396552 -0.956781819655172 -0.234737669836724 -0.956781819655172 -0.234737669836724 -0.976234435172414 -0.161957723810345 -0.937590998793103 -0.124708365267241 -0.970830848965517 -0.042370714 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.946229148258621 -0.998379302413793 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.968120692241379 -0.999083019482759 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.953453496551724 -0.999603570689655 -0.950848109137931 -0.630092490844828 -0.968561121551724 -0.746607867810345 -0.937692642586207
11 1 11 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 0.254059976864407 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 0.198442144830508 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 0.433869869661017 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.135313543294915 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.0377975853945763 -0.288323472033898 0.226767676220339 -0.288323472033898 0.226767676220339 -0.402333202033898 0.0653130465271186 -0.421801673559322 0.00429279260169492 -0.63073270559322 -0.152727154605085 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.0966068285372881 -0.969135489830508 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.170177403123729 -0.970060185932203 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.453663184067797 -0.972789953220339 -0.458514062542373 -0.781842657457627 -0.395116134237288 -0.479202107667797 -0.610222628813559
11 2 11 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 -0.103167501868519 -0.00932791938888889 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.924360832962963 0.258280081296296 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 -0.428119229814815 0.216178274514815 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.501331630185185 -0.28204453962963 -0.106556340835185 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.660431336111111 -0.809459436666667 -0.00681602405555556 -0.132594623759259 0.0383790680722222 -0.132594623759259 0.0383790680722222 -0.509587701296296 -0.161096307922222 -0.255048336944444 0.111754202898148 -0.757314813888889 -0.171276097078148 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.198733655611111 -0.0885048145574074 -0.987001439814815 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.458255021296296 -0.437276328518518 -0.988078493703704 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.517811645740741 -0.153787850538889 -0.990634843148148 -0.336061027407407 -0.663395905555556 -0.475928501666667 -0.388811552183333 -0.55009966
11 3 11 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.151313116602174 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.926310469565217 0.403894245717391 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 0.14366828655 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.374069023580435 -0.495911719565217 -0.0435518383695652 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.53437494826087 -0.684593318695652 0.0841890538152174 0.126227657258696 0.147857585244196 0.126227657258696 0.147857585244196 -0.198206139934783 -0.0510163668891304 -0.19788336026087 -0.0210091228413043 -0.599294760652174 -0.142010150065217 0.0351937228130435 0.0247508134326087 -0.377624755652174 0.179906764395652 0.0262777181065217 -0.937999269782609 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.12834163051087 -0.130443829826087 -0.943249945 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.397722757934783 -0.481127494565217 -0.95824477826087 0.0902807576630435 -0.720648167608696 -0.097454996626087 -0.531470968695652 -0.456170108913043
11 4 11 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.139938512454717 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.166800729377358 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 -0.966766643396226 -0.162877830877358 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 -0.982249040188679 0.174610049018868 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 -0.988554820188679 0.216386588650943 -0.961970763773585 -0.180551586683019 -0.961970763773585 -0.180551586683019 -0.97935563509434 -0.0784679427062264 -0.951884472075472 -0.0108222752032075 -0.989519031132076 -0.235632971251321 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.920047161698113 -0.999520886037736 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.968421475660377 -0.999596101698113 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.982137919056604 -0.999608015471698 -0.953066009056604 -0.544440694830189 -0.975315331509434 -0.595530601641509 -0.969799951132076
